,INF_ALL,TG,HU,RR,FG
2014-08-17,0.0,228.65079365079362,53.25396825396825,7.650793650793651,31.761904761904766
2014-08-24,0.0,227.2698412698413,56.55555555555556,14.476190476190478,28.0
2014-08-31,0.0,246.2063492063492,59.74603174603174,3.9206349206349214,24.984126984126984
2014-09-07,0.0,246.3968253968254,59.61904761904762,9.777777777777779,27.746031746031747
2014-09-14,0.0,231.69841269841268,62.666666666666664,9.158730158730158,24.698412698412696
2014-09-21,0.0,214.69841269841268,66.07936507936509,19.42857142857143,30.9047619047619
2014-09-28,1.0,184.1746031746032,71.25396825396825,33.38095238095238,23.57142857142857
2014-10-05,2.0,195.71428571428572,71.26984126984127,10.777777777777779,18.80952380952381
2014-10-12,1.0,186.33333333333334,73.95238095238095,66.0,30.396825396825395
2014-10-19,4.0,180.44444444444446,70.01587301587301,13.317460317460316,32.349206349206355
