STAID,SOUID,DATE,RR,Q_RR
   230,   710,19210305,   12,    0
   230,   710,19210306,    2,    0
   230,   710,19210307,    9,    0
   230,   710,19210308,    0,    0
   230,   710,19210309,    0,    0
   230,   710,19210310,   10,    0
   230,   710,19210311,    0,    0
   230,   710,19210312,    0,    0
   230,   710,19210313,    0,    0
   230,   710,19210314,   22,    0
   230,   710,19210315,    0,    0
   230,   710,19210316,    0,    0
   230,   710,19210317,    0,    0
   230,   710,19210318,    0,    0
   230,   710,19210319,    0,    0
   230,   710,19210320,    0,    0
   230,   710,19210321,    0,    0
   230,   710,19210322,    0,    0
   230,   710,19210323,    0,    0
   230,   710,19210324,    0,    0
   230,   710,19210325,    0,    0
   230,   710,19210326,    0,    0
   230,   710,19210327,    0,    0
   230,   710,19210328,    0,    0
   230,   710,19210329,   17,    0
   230,   710,19210330,   27,    0
   230,   710,19210331,    0,    0
   230,   710,19210401,    0,    0
   230,   710,19210402,    7,    0
   230,   710,19210403,    3,    0
   230,   710,19210404,    0,    0
   230,   710,19210405,    0,    0
   230,   710,19210406,    0,    0
   230,   710,19210407,    0,    0
   230,   710,19210408,    0,    0
   230,   710,19210409,    1,    0
   230,   710,19210410,    0,    0
   230,   710,19210411,    1,    0
   230,   710,19210412,    4,    0
   230,   710,19210413,    0,    0
   230,   710,19210414,    0,    0
   230,   710,19210415,    0,    0
   230,   710,19210416,    0,    0
   230,   710,19210417,    0,    0
   230,   710,19210418,    0,    0
   230,   710,19210419,    0,    0
   230,   710,19210420,    0,    0
   230,   710,19210421,    0,    0
   230,   710,19210422,    0,    0
   230,   710,19210423,    0,    0
   230,   710,19210424,    0,    0
   230,   710,19210425,    0,    0
   230,   710,19210426,    0,    0
   230,   710,19210427,    0,    0
   230,   710,19210428,    0,    0
   230,   710,19210429,    0,    0
   230,   710,19210430,    0,    0
   230,   710,19210501,    0,    0
   230,   710,19210502,    0,    0
   230,   710,19210503,    0,    0
   230,   710,19210504,   21,    0
   230,   710,19210505,    0,    0
   230,   710,19210506,    0,    0
   230,   710,19210507,   11,    0
   230,   710,19210508,    5,    0
   230,   710,19210509,    0,    0
   230,   710,19210510,    0,    0
   230,   710,19210511,    2,    0
   230,   710,19210512,    0,    0
   230,   710,19210513,    0,    0
   230,   710,19210514,    5,    0
   230,   710,19210515,   47,    0
   230,   710,19210516,    3,    0
   230,   710,19210517,    0,    0
   230,   710,19210518,   11,    0
   230,   710,19210519,    5,    0
   230,   710,19210520,  128,    0
   230,   710,19210521,   46,    0
   230,   710,19210522,   12,    0
   230,   710,19210523,  242,    0
   230,   710,19210524,   95,    0
   230,   710,19210525,  137,    0
   230,   710,19210526,    3,    0
   230,   710,19210527,   28,    0
   230,   710,19210528,    0,    0
   230,   710,19210529,    0,    0
   230,   710,19210530,    0,    0
   230,   710,19210531,   18,    0
   230,   710,19210601,  328,    0
   230,   710,19210602,    0,    0
   230,   710,19210603,    1,    0
   230,   710,19210604,    0,    0
   230,   710,19210605,    3,    0
   230,   710,19210606,   52,    0
   230,   710,19210607,   29,    0
   230,   710,19210608,   10,    0
   230,   710,19210609,    0,    0
   230,   710,19210610,    0,    0
   230,   710,19210611,    0,    0
   230,   710,19210612,    0,    0
   230,   710,19210613,    0,    0
   230,   710,19210614,    0,    0
   230,   710,19210615,    0,    0
   230,   710,19210616,    0,    0
   230,   710,19210617,    0,    0
   230,   710,19210618,    0,    0
   230,   710,19210619,    0,    0
   230,   710,19210620,    0,    0
   230,   710,19210621,    0,    0
   230,   710,19210622,    0,    0
   230,   710,19210623,    0,    0
   230,   710,19210624,    0,    0
   230,   710,19210625,    0,    0
   230,   710,19210626,    0,    0
   230,   710,19210627,    0,    0
   230,   710,19210628,    0,    0
   230,   710,19210629,    0,    0
   230,   710,19210630,    0,    0
   230,   710,19210701,    0,    0
   230,   710,19210702,    0,    0
   230,   710,19210703,    0,    0
   230,   710,19210704,    0,    0
   230,   710,19210705,    0,    0
   230,   710,19210706,    0,    0
   230,   710,19210707,    0,    0
   230,   710,19210708,    0,    0
   230,   710,19210709,    0,    0
   230,   710,19210710,    0,    0
   230,   710,19210711,    0,    0
   230,   710,19210712,    8,    0
   230,   710,19210713,    3,    0
   230,   710,19210714,    0,    0
   230,   710,19210715,    0,    0
   230,   710,19210716,    0,    0
   230,   710,19210717,    0,    0
   230,   710,19210718,   24,    0
   230,   710,19210719,    0,    0
   230,   710,19210720,    0,    0
   230,   710,19210721,    0,    0
   230,   710,19210722,    0,    0
   230,   710,19210723,    0,    0
   230,   710,19210724,   14,    0
   230,   710,19210725,    0,    0
   230,   710,19210726,    0,    0
   230,   710,19210727,    0,    0
   230,   710,19210728,    0,    0
   230,   710,19210729,    0,    0
   230,   710,19210730,    0,    0
   230,   710,19210731,    0,    0
   230,   710,19210801,    0,    0
   230,   710,19210802,    0,    0
   230,   710,19210803,    0,    0
   230,   710,19210804,    0,    0
   230,   710,19210805,    0,    0
   230,   710,19210806,    0,    0
   230,   710,19210807,    0,    0
   230,   710,19210808,    3,    0
   230,   710,19210809,    0,    0
   230,   710,19210810,    0,    0
