STAID,SOUID,DATE,RR,Q_RR
   231,   713,19430315,    0,    0
   231,   713,19430316,    0,    0
   231,   713,19430317,  340,    0
   231,   713,19430318,   19,    0
   231,   713,19430319,    0,    0
   231,   713,19430320,    0,    0
   231,   713,19430321,    0,    0
   231,   713,19430322,    0,    0
   231,   713,19430323,  194,    0
   231,   713,19430324,  196,    0
   231,   713,19430325,  100,    0
   231,   713,19430326,  486,    0
   231,   713,19430327,    0,    0
   231,   713,19430328,    0,    0
   231,   713,19430329,    0,    0
   231,   713,19430330,    0,    0
   231,   713,19430331,    0,    0
   231,   713,19430401,    0,    0
   231,   713,19430402,    0,    0
   231,   713,19430403,    0,    0
   231,   713,19430404,    0,    0
   231,   713,19430405,    0,    0
   231,   713,19430406,    0,    0
   231,   713,19430407,    0,    0
   231,   713,19430408,    0,    0
   231,   713,19430409,    0,    0
   231,   713,19430410,    0,    0
   231,   713,19430411,    0,    0
   231,   713,19430412,    0,    0
   231,   713,19430413,    0,    0
   231,   713,19430414,    0,    0
   231,   713,19430415,  147,    0
   231,   713,19430416,    0,    0
   231,   713,19430417,    0,    0
   231,   713,19430418,  102,    0
   231,   713,19430419,    0,    0
   231,   713,19430420,  124,    0
   231,   713,19430421,    0,    0
   231,   713,19430422,   83,    0
   231,   713,19430423,    0,    0
   231,   713,19430424,    0,    0
   231,   713,19430425,    0,    0
   231,   713,19430426,    0,    0
   231,   713,19430427,    0,    0
   231,   713,19430428,    0,    0
   231,   713,19430429,    5,    0
   231,   713,19430430,    0,    0
   231,   713,19430501,   13,    0
   231,   713,19430502,   32,    0
   231,   713,19430503,   40,    0
   231,   713,19430504,    0,    0
   231,   713,19430505,    0,    0
   231,   713,19430506,    0,    0
   231,   713,19430507,    6,    0
   231,   713,19430508,    0,    0
   231,   713,19430509,    0,    0
   231,   713,19430510,    0,    0
   231,   713,19430511,    0,    0
   231,   713,19430512,    0,    0
   231,   713,19430513,    0,    0
   231,   713,19430514,    0,    0
   231,   713,19430515,    0,    0
   231,   713,19430516,    0,    0
   231,   713,19430517,    0,    0
   231,   713,19430518,    0,    0
   231,   713,19430519,    0,    0
   231,   713,19430520,    0,    0
   231,   713,19430521,    0,    0
   231,   713,19430522,    0,    0
   231,   713,19430523,    0,    0
   231,   713,19430524,    0,    0
   231,   713,19430525,    0,    0
   231,   713,19430526,    0,    0
   231,   713,19430527,    0,    0
   231,   713,19430528,    0,    0
   231,   713,19430529,    0,    0
   231,   713,19430530,    0,    0
   231,   713,19430531,    0,    0
   231,   713,19430601,    0,    0
   231,   713,19430602,    0,    0
   231,   713,19430603,    0,    0
   231,   713,19430604,    0,    0
   231,   713,19430605,    0,    0
   231,   713,19430606,    0,    0
   231,   713,19430607,    0,    0
   231,   713,19430608,    0,    0
   231,   713,19430609,    0,    0
   231,   713,19430610,    0,    0
   231,   713,19430611,    0,    0
   231,   713,19430612,    0,    0
   231,   713,19430613,    0,    0
   231,   713,19430614,    0,    0
   231,   713,19430615,    0,    0
   231,   713,19430616,    0,    0
   231,   713,19430617,    0,    0
   231,   713,19430618,    0,    0
   231,   713,19430619,    0,    0
   231,   713,19430620,    0,    0
   231,   713,19430621,    0,    0
   231,   713,19430622,    0,    0
   231,   713,19430623,    0,    0
   231,   713,19430624,    0,    0
   231,   713,19430625,    0,    0
   231,   713,19430626,    0,    0
   231,   713,19430627,    0,    0
   231,   713,19430628,    0,    0
   231,   713,19430629,    0,    0
   231,   713,19430630,    0,    0
   231,   713,19430701,    0,    0
   231,   713,19430702,    0,    0
   231,   713,19430703,    0,    0
   231,   713,19430704,    0,    0
   231,   713,19430705,    0,    0
   231,   713,19430706,    5,    0
