STAID,SOUID,DATE,FG,Q_FG
   231, 15613,19430725,   39,    0
   231, 15613,19430726,   39,    0
   231, 15613,19430727,   31,    0
   231, 15613,19430728,   33,    0
   231, 15613,19430729,   22,    0
   231, 15613,19430730,   33,    0
   231, 15613,19430731,   25,    0
   231, 15613,19430801,   31,    0
   231, 15613,19430802,   44,    0
   231, 15613,19430803,   72,    0
   231, 15613,19430804,   72,    0
   231, 15613,19430805,   31,    0
   231, 15613,19430806,   47,    0
   231, 15613,19430807,   42,    0
   231, 15613,19430808,   39,    0
   231, 15613,19430809,   22,    0
   231, 15613,19430810,   33,    0
   231, 15613,19430811,   25,    0
   231, 15613,19430812,   33,    0
   231, 15613,19430813,   31,    0
   231, 15613,19430814,   31,    0
   231, 15613,19430815,   33,    0
   231, 15613,19430816,   31,    0
   231, 15613,19430817,   39,    0
   231, 15613,19430818,   44,    0
   231, 15613,19430819,   31,    0
   231, 15613,19430820,   19,    0
   231, 15613,19430821,   39,    0
   231, 15613,19430822,   81,    0
   231, 15613,19430823,   31,    0
   231, 15613,19430824,   39,    0
   231, 15613,19430825,   33,    0
   231, 15613,19430826,   39,    0
   231, 15613,19430827,   31,    0
   231, 15613,19430828,   22,    0
   231, 15613,19430829,   19,    0
   231, 15613,19430830,   31,    0
   231, 15613,19430831,   31,    0
   231, 15613,19430901,   39,    0
   231, 15613,19430902,   28,    0
   231, 15613,19430903,   42,    0
   231, 15613,19430904,   33,    0
   231, 15613,19430905,   33,    0
   231, 15613,19430906,   33,    0
   231, 15613,19430907,   33,    0
   231, 15613,19430908,   28,    0
   231, 15613,19430909,   39,    0
   231, 15613,19430910,   42,    0
   231, 15613,19430911,   61,    0
   231, 15613,19430912,   56,    0
   231, 15613,19430913,   67,    0
   231, 15613,19430914,   39,    0
   231, 15613,19430915,   69,    0
   231, 15613,19430916,   33,    0
   231, 15613,19430917,   50,    0
   231, 15613,19430918,   28,    0
   231, 15613,19430919,   50,    0
   231, 15613,19430920,   47,    0
   231, 15613,19430921,   47,    0
   231, 15613,19430922,   64,    0
   231, 15613,19430923,   39,    0
   231, 15613,19430924,   44,    0
   231, 15613,19430925,   64,    0
   231, 15613,19430926,   72,    0
   231, 15613,19430927,   86,    0
   231, 15613,19430928,   67,    0
   231, 15613,19430929,   83,    0
   231, 15613,19430930,   42,    0
   231, 15613,19431001,   39,    0
   231, 15613,19431002,   25,    0
   231, 15613,19431003,   17,    0
   231, 15613,19431004,   39,    0
   231, 15613,19431005,   39,    0
   231, 15613,19431006,   50,    0
   231, 15613,19431007,   50,    0
   231, 15613,19431008,   50,    0
   231, 15613,19431009,   72,    0
   231, 15613,19431010,   75,    0
   231, 15613,19431011,   53,    0
   231, 15613,19431012,   28,    0
   231, 15613,19431013,   47,    0
   231, 15613,19431014,   44,    0
   231, 15613,19431015,   28,    0
   231, 15613,19431016,   50,    0
   231, 15613,19431017,   39,    0
   231, 15613,19431018,   22,    0
   231, 15613,19431019,   33,    0
   231, 15613,19431020,   47,    0
   231, 15613,19431021,   61,    0
   231, 15613,19431022,   39,    0
   231, 15613,19431023,   64,    0
   231, 15613,19431024,   72,    0
   231, 15613,19431025,   64,    0
   231, 15613,19431026,   69,    0
   231, 15613,19431027,   53,    0
   231, 15613,19431028,   50,    0
   231, 15613,19431029,   36,    0
   231, 15613,19431030,   33,    0
   231, 15613,19431031,   44,    0
   231, 15613,19431101,   47,    0
   231, 15613,19431102,   50,    0
   231, 15613,19431103,   92,    0
   231, 15613,19431104,  106,    0
   231, 15613,19431105,   56,    0
   231, 15613,19431106,   47,    0
   231, 15613,19431107,   58,    0
   231, 15613,19431108,   56,    0
   231, 15613,19431109,   44,    0
   231, 15613,19431110,   28,    0
   231, 15613,19431111,   31,    0
   231, 15613,19431112,   42,    0
   231, 15613,19431113,   31,    0
   231, 15613,19431114,   53,    0
   231, 15613,19431115,  122,    0
   231, 15613,19431116,   92,    0
   231, 15613,19431117,   94,    0
   231, 15613,19431118,   97,    0
   231, 15613,19431119,  106,    0
   231, 15613,19431120,   50,    0
   231, 15613,19431121,   50,    0
   231, 15613,19431122,   81,    0
   231, 15613,19431123,   78,    0
   231, 15613,19431124,   64,    0
   231, 15613,19431125,   75,    0
   231, 15613,19431126,   94,    0
   231, 15613,19431127,  114,    0
   231, 15613,19431128,   61,    0
   231, 15613,19431129,   25,    0
   231, 15613,19431130,   17,    0
   231, 15613,19431201,   39,    0
   231, 15613,19431202,   33,    0
   231, 15613,19431203,   44,    0
   231, 15613,19431204,   47,    0
   231, 15613,19431205,   33,    0
   231, 15613,19431206,   11,    0
   231, 15613,19431207,   25,    0
   231, 15613,19431208,   22,    0
   231, 15613,19431209,   39,    0
   231, 15613,19431210,   92,    0
   231, 15613,19431211,   39,    0
   231, 15613,19431212,   28,    0
   231, 15613,19431213,  103,    0
   231, 15613,19431214,  139,    0
   231, 15613,19431215,   39,    0
   231, 15613,19431216,   31,    0
   231, 15613,19431217,   39,    0
   231, 15613,19431218,   31,    0
   231, 15613,19431219,   44,    0
   231, 15613,19431220,   97,    0
   231, 15613,19431221,   31,    0
   231, 15613,19431222,   17,    0
   231, 15613,19431223,   53,    0
   231, 15613,19431224,   69,    0
   231, 15613,19431225,   53,    0
   231, 15613,19431226,   67,    0
   231, 15613,19431227,  133,    0
   231, 15613,19431228,   83,    0
   231, 15613,19431229,   56,    0
   231, 15613,19431230,   39,    0
   231, 15613,19431231,   89,    0
   231, 15613,19440101,   50,    0
   231, 15613,19440102,   44,    0
   231, 15613,19440103,   39,    0
   231, 15613,19440104,  111,    0
   231, 15613,19440105,   94,    0
   231, 15613,19440106,   89,    0
   231, 15613,19440107,   39,    0
   231, 15613,19440108,   17,    0
   231, 15613,19440109,   17,    0
   231, 15613,19440110,   17,    0
   231, 15613,19440111,   28,    0
   231, 15613,19440112,   50,    0
   231, 15613,19440113,   22,    0
   231, 15613,19440114,   22,    0
   231, 15613,19440115,   22,    0
   231, 15613,19440116,   25,    0
   231, 15613,19440117,   47,    0
   231, 15613,19440118,   17,    0
   231, 15613,19440119,   69,    0
   231, 15613,19440120,   42,    0
   231, 15613,19440121,   44,    0
   231, 15613,19440122,   22,    0
   231, 15613,19440123,   31,    0
   231, 15613,19440124,   58,    0
   231, 15613,19440125,  150,    0
   231, 15613,19440126,   61,    0
   231, 15613,19440127,   36,    0
   231, 15613,19440128,   33,    0
   231, 15613,19440129,   58,    0
   231, 15613,19440130,   39,    0
   231, 15613,19440131,   58,    0
   231, 15613,19440201,   50,    0
   231, 15613,19440202,   42,    0
   231, 15613,19440203,   75,    0
   231, 15613,19440204,   42,    0
   231, 15613,19440205,   61,    0
   231, 15613,19440206,   56,    0
   231, 15613,19440207,   22,    0
   231, 15613,19440208,   47,    0
   231, 15613,19440209,   58,    0
   231, 15613,19440210,   64,    0
   231, 15613,19440211,   50,    0
   231, 15613,19440212,   53,    0
   231, 15613,19440213,   31,    0
   231, 15613,19440214,   94,    0
   231, 15613,19440215,   81,    0
   231, 15613,19440216,   75,    0
   231, 15613,19440217,   72,    0
   231, 15613,19440218,   86,    0
   231, 15613,19440219,   78,    0
   231, 15613,19440220,   81,    0
   231, 15613,19440221,   42,    0
   231, 15613,19440222,   39,    0
   231, 15613,19440223,   31,    0
   231, 15613,19440224,  103,    0
   231, 15613,19440225,   47,    0
   231, 15613,19440226,   53,    0
   231, 15613,19440227,   39,    0
   231, 15613,19440228,   81,    0
   231, 15613,19440229,   72,    0
   231, 15613,19440301,   69,    0
   231, 15613,19440302,   39,    0
   231, 15613,19440303,   11,    0
   231, 15613,19440304,   17,    0
   231, 15613,19440305,   22,    0
   231, 15613,19440306,   22,    0
   231, 15613,19440307,   44,    0
   231, 15613,19440308,   33,    0
   231, 15613,19440309,   83,    0
   231, 15613,19440310,   67,    0
   231, 15613,19440311,   44,    0
   231, 15613,19440312,   69,    0
   231, 15613,19440313,   39,    0
   231, 15613,19440314,   64,    0
   231, 15613,19440315,   75,    0
   231, 15613,19440316,   42,    0
   231, 15613,19440317,   25,    0
   231, 15613,19440318,   56,    0
   231, 15613,19440319,   89,    0
   231, 15613,19440320,   28,    0
   231, 15613,19440321,   33,    0
   231, 15613,19440322,   31,    0
   231, 15613,19440323,   39,    0
   231, 15613,19440324,   33,    0
   231, 15613,19440325,   25,    0
   231, 15613,19440326,   25,    0
   231, 15613,19440327,   33,    0
   231, 15613,19440328,   50,    0
   231, 15613,19440329,   47,    0
   231, 15613,19440330,   39,    0
   231, 15613,19440331,   50,    0
   231, 15613,19440401,   33,    0
   231, 15613,19440402,   31,    0
   231, 15613,19440403,   19,    0
   231, 15613,19440404,   22,    0
   231, 15613,19440405,   31,    0
   231, 15613,19440406,   47,    0
   231, 15613,19440407,   39,    0
   231, 15613,19440408,   11,    0
   231, 15613,19440409,   39,    0
   231, 15613,19440410,   72,    0
   231, 15613,19440411,   56,    0
   231, 15613,19440412,   64,    0
   231, 15613,19440413,   56,    0
   231, 15613,19440414,   36,    0
   231, 15613,19440415,   36,    0
   231, 15613,19440416,   36,    0
   231, 15613,19440417,   69,    0
   231, 15613,19440418,   39,    0
   231, 15613,19440419,   47,    0
   231, 15613,19440420,   33,    0
   231, 15613,19440421,   72,    0
   231, 15613,19440422,   25,    0
   231, 15613,19440423,   22,    0
   231, 15613,19440424,   31,    0
   231, 15613,19440425,   28,    0
   231, 15613,19440426,   39,    0
   231, 15613,19440427,   67,    0
   231, 15613,19440428,   44,    0
   231, 15613,19440429,   36,    0
   231, 15613,19440430,   28,    0
   231, 15613,19440501,   25,    0
   231, 15613,19440502,   39,    0
   231, 15613,19440503,   28,    0
   231, 15613,19440504,   22,    0
   231, 15613,19440505,   39,    0
   231, 15613,19440506,   44,    0
   231, 15613,19440507,   42,    0
   231, 15613,19440508,   39,    0
