STAID,SOUID,DATE,HU,Q_HU
   229,   995,19560613,-9999,    9
   229,   995,19560614,-9999,    9
   229,   995,19560615,-9999,    9
   229,   995,19560616,-9999,    9
   229,   995,19560617,-9999,    9
   229,   995,19560618,-9999,    9
   229,   995,19560619,-9999,    9
   229,   995,19560620,-9999,    9
   229,   995,19560621,-9999,    9
   229,   995,19560622,-9999,    9
   229,   995,19560623,-9999,    9
   229,   995,19560624,-9999,    9
   229,   995,19560625,-9999,    9
   229,   995,19560626,-9999,    9
   229,   995,19560627,-9999,    9
   229,   995,19560628,-9999,    9
   229,   995,19560629,-9999,    9
   229,   995,19560630,-9999,    9
   229,   995,19560701,-9999,    9
   229,   995,19560702,-9999,    9
   229,   995,19560703,-9999,    9
   229,   995,19560704,-9999,    9
   229,   995,19560705,-9999,    9
   229,   995,19560706,-9999,    9
   229,   995,19560707,-9999,    9
   229,   995,19560708,-9999,    9
   229,   995,19560709,-9999,    9
   229,   995,19560710,-9999,    9
   229,   995,19560711,-9999,    9
   229,   995,19560712,-9999,    9
   229,   995,19560713,-9999,    9
   229,   995,19560714,-9999,    9
   229,   995,19560715,-9999,    9
   229,   995,19560716,-9999,    9
   229,   995,19560717,-9999,    9
   229,   995,19560718,-9999,    9
   229,   995,19560719,-9999,    9
   229,   995,19560720,-9999,    9
   229,   995,19560721,-9999,    9
   229,   995,19560722,-9999,    9
   229,   995,19560723,-9999,    9
   229,   995,19560724,-9999,    9
   229,   995,19560725,-9999,    9
   229,   995,19560726,-9999,    9
   229,   995,19560727,-9999,    9
   229,   995,19560728,-9999,    9
   229,   995,19560729,-9999,    9
   229,   995,19560730,-9999,    9
   229,   995,19560731,-9999,    9
   229,   995,19560801,-9999,    9
   229,   995,19560802,-9999,    9
   229,   995,19560803,-9999,    9
   229,   995,19560804,-9999,    9
   229,   995,19560805,-9999,    9
   229,   995,19560806,-9999,    9
   229,   995,19560807,-9999,    9
   229,   995,19560808,-9999,    9
   229,   995,19560809,-9999,    9
   229,   995,19560810,-9999,    9
   229,   995,19560811,-9999,    9
   229,   995,19560812,-9999,    9
   229,   995,19560813,-9999,    9
   229,   995,19560814,-9999,    9
   229,   995,19560815,-9999,    9
   229,   995,19560816,-9999,    9
   229,   995,19560817,-9999,    9
   229,   995,19560818,-9999,    9
   229,   995,19560819,-9999,    9
   229,   995,19560820,-9999,    9
   229,   995,19560821,-9999,    9
   229,   995,19560822,-9999,    9
   229,   995,19560823,-9999,    9
   229,   995,19560824,-9999,    9
   229,   995,19560825,-9999,    9
